App Downloads per month,Bid Count,Business Model,Buy it Now,Current Price,Ends At,Established at,Industry,Name,Page Views Per Month,Profit Per Month,Revenue Per Month,Sale Method,Starts At,Status,Summary,Title,Type,URL,Uniques Per Month,Verified Revenue,Verified Traffic,Website
,0,,,1,07-30-2019,01-01-0001,,insurepet.net,,,,auction,07-16-2019,open,,"Keyword rich domain (110,000 monthly searches)",domain,https://flippa.com/10235895-insurepet-net,,false,false,http://insurepet.net/
,0,services,15000,5500,08-16-2019,03-31-2014,design-and-style,phenixphotos.fr,8940,625,649,auction,07-17-2019,open,Phenix Photos is the French leader in the restoration of damaged photos.,Services / Design and Style,established_website,https://flippa.com/10235893-services-design-and-style,4624,false,true,http://phenixphotos.fr/
,1,ecommerce,176,69,07-23-2019,06-30-2019,home-and-garden,GrowthPets.com,,,,auction,07-16-2019,open,"GrowthPets.com is automated pets supplies dropshipping business with selected products. Using shopify platform that so easy to manage the products, content and layout. ","PETS Supplies Dropship Store. Domain Value $1,441. USA & International Market ",starter_site,https://flippa.com/10235892-pets-supplies-dropship-store-domain-value-1-441-usa-international-market,,false,false,http://GrowthPets.com/
0,0,,149,1,07-20-2019,06-30-2019,hobbies-and-games,Galaxy Air Striker,,,,auction,07-16-2019,open,"Galaxy Air Striker Admob, reward video, in app purchase","Galaxy Air Striker Admob, reward video, in app purchase",android_app,https://flippa.com/10235888-galaxy-air-striker,,false,false,https://play.google.com/store/apps/details?id=com.infinity.warstriker
0,0,,149,1,07-20-2019,05-31-2019,hobbies-and-games,Fruits Garden Jelly Match,,,,auction,07-16-2019,open,"Fruits Garden Jelly Matchpotential earning in app purchase, Admob Ads","Fruits Garden Jelly Matchpotential earning in app purchase, Admob Ads",android_app,https://flippa.com/10235879-fruits-garden-jelly-match,,false,false,https://play.google.com/store/apps/details?id=com.fruitsfr.grdermatch
0,0,,199,1,07-20-2019,06-30-2019,hobbies-and-games,Cars Extreme Racers,,,,auction,07-16-2019,open,"Cars Extreme Racers Huge potential earning with admob, 6 in app purchase","Cars Extreme Racers Huge potential earning with admob, 6 in app purchase",android_app,https://flippa.com/10235874-cars-extreme-racers,,false,false,https://play.google.com/store/apps/details?id=com.racins.carset
,0,services,300,1,07-20-2019,06-30-2019,internet,theseozest.com,,,,auction,07-16-2019,open,Theseozest.com is the provider of High quality SEO services.This Business has a potential of high profit.,Seo Services,starter_site,https://flippa.com/10235873-seo-services,,false,false,http://www.theseozest.com/
,0,ecommerce,450,300,07-22-2019,06-30-2018,health-and-beauty,keepfityoga.com,,,,auction,07-16-2019,open,5k+ Real Instagram Followers + Fitness/Yoga related Pinterest boards with 200k+ followers,Automated Dropshipping Store - HUGE potential with thousands of followers,established_website,https://flippa.com/10235872-automated-dropshipping-store-huge-potential-with-thousands-of-followers,,false,false,http://keepfityoga.com/
500,4,,2999,100,08-15-2019,02-28-2019,hobbies-and-games,Robo Run 2,,489,589,auction,07-16-2019,open,"Help find the crazy robot to find out the way back to home from the scary jungle, jump, duck, slide through different enemies and make your way to complete all the levels of the game and help.",Popular game - $250+ per month with only 7 day of marketing alone ,android_app,https://flippa.com/10235871-robo-run-2,,false,false,https://play.google.com/store/apps/details?id=com.friendstudioinc.roborun2
,0,ecommerce,,3000,08-15-2019,04-30-2018,lifestyle,Toshic,0,74,84,auction,07-16-2019,open,Dropshipping store with strong brand identity.,e-Commerce / Lifestyle,established_website,https://flippa.com/10235870-e-commerce-lifestyle,0,false,false,http://toshic.com/
600,0,,2150,650,07-24-2019,04-30-2019,hobbies-and-games,Ninja Warrior : Dark Souls,,208,208,auction,07-17-2019,open,"*NO EXTRA RESERVE | NO RESKIN | NEWLY RELEASED  
1100+ Organic Installs Crossed . Huge Potential Platform Game , Top ranked on single keywords . 100% traction on organic installs & revenue | ",NO RESKIN | 1100+ Installs | Upto 300$+ PM Revenue | 100% Organic Installs ,android_app,https://flippa.com/10235869-ninja-warrior-dark-souls,,false,false,https://play.google.com/store/apps/details?id=com.codenext.ninjagame.endlessrun
,0,,,1499,07-15-2029,07-15-2019,,wheel69.com,,,,classified,07-16-2019,open,,Domain for sale,domain,https://flippa.com/10235867-wheel69-com,,false,false,http://wheel69.com/
,0,ecommerce,995,299,07-20-2019,02-28-2019,electronics,LensGlance.com,,315,848,auction,07-16-2019,open,"The Site Made $3,391 in Revenue and $1,260 Profit in last 4 months Professionally Unique Design Drop shipping Store, Reliable Supplier. Marketing training will be given to the auction winner.","Cam Lens Site making $315 Profit/Month, $1,197 Domain Value, $20/Sale Profit",starter_site,https://flippa.com/10235842-cam-lens-site-making-315-profit-month-1-197-domain-value-20-sale-profit,,false,false,https://lensglance.com/
,0,content,85,75,07-20-2019,06-30-2019,design-and-style,GainWatchesNow.com,,,,auction,07-16-2019,open,"Top Online Watches Store Business, Amazing Niche - Newbies Friendly - Monetize with best Ads network - Great BIN Bonuses to get good exposure - Must See Auction.","Profitable Watches Store - Incredible Niche, No Experience Required, NO RESERVE",starter_site,https://flippa.com/10235839-profitable-watches-store-incredible-niche-no-experience-required-no-reserve,,false,false,http://GainWatchesNow.com/
,6,ecommerce,351,16,07-24-2019,06-30-2019,design-and-style,SpecialSwimwear.com,,,,auction,07-16-2019,open,"SpecialSwimwear.com is Drones drop shipping business, all products have 400% profit margin and high potential of growth. You need very less investment as all products are trendy ","SpecialSwimwear.com is Bikini Dropshipping Business,400% Profit Margin,BIN Offer",starter_site,https://flippa.com/10235838-specialswimwear-com-is-bikini-dropshipping-business-400-profit-margin-bin-offer,,false,false,http://specialswimwear.com/
,0,content,85,75,07-20-2019,06-30-2019,travel,SeeTopTravel.com,,,,auction,07-16-2019,open,"Huge Profitable Travel booking business - Great Hotel, Flight & Car Search Engine Website with 200k Hotels & 500 Airlines - No Exp Required - Great BIN Bonuses!","Fully Automated Hotel, Flight & Car Search Engine, Newbies Friendly- NO RESERVE ",starter_site,https://flippa.com/10235836-fully-automated-hotel-flight-car-search-engine-newbies-friendly-no-reserve,,false,false,http://SeeTopTravel.com/
,0,services,75000,8000,08-15-2019,05-31-2018,sports-and-outdoor,kingpronos.com,0,1123,1142,auction,07-16-2019,open,A platform for users to get soccer betting recommendations. Users pay monthly to get advice and learn how to manage their betting money using our unique bet calculator. ,e-Commerce / Sports and Outdoor,established_website,https://flippa.com/10235835-e-commerce-sports-and-outdoor,0,false,false,https://kingpronos.com/
20000,0,,,10000,07-28-2019,03-31-2019,entertainment,Dj Song Download and player - Remix Song : DjBox,,973,973,auction,07-16-2019,open,42 Music Download Apps + Admob Account + Google Play Console Account. Different language Music player and Download Apps . This Application Popular in some religion within 2 months. ,42 Music Apps With Different language. 150K+ Downloads and  earn 3K+ monthly .,android_app,https://flippa.com/10235832-dj-song-download-and-player-remix-song-djbox,,false,false,https://play.google.com/store/apps/details?id=com.djmaza.playlist.djpanjab.downloader.despacito
500,2,,4999,6,08-15-2019,04-30-2019,hobbies-and-games,Crazy Maze - Hexa Puzzle,,608,708,auction,07-16-2019,open,The world's #1 HIT word search app! The MOST addictive word games EVER! Crazy Maze Puzzle is an exciting puzzle game for TRUE WORD geniuses! It starts off as an easy word game and becomes challenging!,Popular game - $750+ per month with only 7 day of marketing alone,android_app,https://flippa.com/10235828-crazy-maze-hexa-puzzle,,false,false,https://play.google.com/store/apps/details?id=com.friendstudioincinc.crazymaze
0,35,,459,166,07-30-2019,06-30-2019,hobbies-and-games,MAD Hill: Racing,,,,auction,07-16-2019,open,"Buy It Now !! you will get 5 PREMIUM GAMES APPS with interesting and attractive grapic + VPN for BONUS !! HIGH Potential Income,Just a little bit effort on marketing can make huge Revenue,.",Portofolio Apps | Bin Bonus! Vpn + 5 Premium Games Apps |High Potential Revenue,android_app,https://flippa.com/10235825-mad-hill-racing,,false,false,https://play.google.com/store/apps/details?id=com.hillxzz.hillclimbingxzz
,0,ecommerce,5000,800,08-15-2019,12-31-2018,sports-and-outdoor,cyclingvelocity.com,0,,,auction,07-16-2019,open,Established and profitable dropshipping cycling equipment store.,e-Commerce / Sports and Outdoor,established_website,https://flippa.com/10235824-e-commerce-sports-and-outdoor,0,false,false,http://cyclingvelocity.com/
,0,,,1,01-12-2020,06-27-2017,,ethereumforecast.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235815-ethereumforecast-com,,false,false,http://ethereumforecast.com/
0,0,,125,65,07-19-2019,06-30-2019,hobbies-and-games,Cream Cake Match,,,,auction,07-16-2019,completed,WELL CODED APP: NO BUGS & NO CRASH. MONETIZED WITH ADMOB: The game has Admob banner and interstitial ads. BIN BONUSES: FULL SOURCE CODES OF THE APP & ONE MORE APP: FISH GAME,WELL CODED ANDROID MATCH GAME. WITH ADMOB BANNER & INTERSTITIAL Ads,android_app,https://flippa.com/10235809-cream-cake-match,,false,false,https://play.google.com/store/apps/details?id=com.sas.CreamCakeMatch
,0,ecommerce,,20000,08-16-2019,12-31-2018,health-and-beauty,thatinstagirl.com,0,1275,2133,auction,07-17-2019,open,"Exclusive Women Fashion Dropship Store – Over $26 K Sales In 7 Months (50 60% Margin) – Premium Domain, 15 K Instagram Account And Email Database",e-Commerce / Health and Beauty,established_website,https://flippa.com/10235808-e-commerce-health-and-beauty,0,false,false,https://thatinstagirl.com/
,0,,1450,1,08-15-2019,01-01-0001,,eblackhorse.com,,,,auction,07-16-2019,open,,eBlackHorse.com Aged domain with 2000 Free GMAIL Subscription Google G SUITE,domain,https://flippa.com/10235805-eblackhorse-com,,false,false,http://eblackhorse.com/
0,0,,700,1,07-24-2019,06-30-2019,hobbies-and-games,Ludo Multiplayer 2019,,,,auction,07-19-2019,open,"Ludo multiplayer is new style ludo board game theme , multiplayer game , play with friends. this is the famous android game. I'll transfer the game to your google play account.","Ludo multiplayer 2019 , Admob , chartboost and unity ads + in app purchase",android_app,https://flippa.com/10235802-ludo-multiplayer-2019,,false,false,https://play.google.com/store/apps/details?id=com.noviastudio.ludomultiplayer
500,12,,4999,105,08-15-2019,04-30-2019,hobbies-and-games,Reed Adventures,,619,719,auction,07-16-2019,open,The world's #1 HIT Reed Adventure search app! over 50000 puzzles are unique and full of fun and amazing challenges... ,Popular game - $750+ per month with only 7 day of marketing alone ,android_app,https://flippa.com/10235799-reed-adventures,,false,false,https://play.google.com/store/apps/details?id=com.friendstudioinc.reedadventures
,0,,699,1,01-12-2020,06-03-2001,,fasttrackrealty.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235795-fasttrackrealty-com,,false,false,http://fasttrackrealty.com/
,0,,799,1,01-12-2020,06-03-2011,,flamingdragon.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235794-flamingdragon-com,,false,false,http://flamingdragon.com/
,0,,1499,1,01-12-2020,05-28-2018,,broncopay.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235793-broncopay-com,,false,false,http://broncopay.com/
,0,,,1,08-15-2019,01-01-0001,,MenBags.com,,,,auction,07-16-2019,open,,"*menbags.com* 2 Word Ultra Premium Domain 13 yrs old and NW Appraised at $44,500",domain,https://flippa.com/10235792-menbags-com,,false,false,http://menbags.com/
,37,transact-market,3499,220,07-23-2019,06-30-2019,internet,eComFuse.com,,,,auction,07-16-2019,open,"Over 4,585$ in transactions and 100% Positive Feedback Score. Automated store, sale Shopify stores and services and earn $999 per site.
","Automated Premium Shopify Partner Agency. Sell Shopify Stores, Earn $999/Site",starter_site,https://flippa.com/10235787-automated-premium-shopify-partner-agency-sell-shopify-stores-earn-999-site,,false,false,https://ecomfuse.com/
,0,content,94,75,07-20-2019,06-30-2019,health-and-beauty,BestFitnessSpot.com,,,,auction,07-16-2019,open,"Popular Health & Fitness Site - Amazing Online Business - High In Demand Niche, Newbies Friendly – Top BIN Bonuses - No Reserve Auction!",100% Automated Fitness Site - Great Profitable - No Exp. Needed - Must See!,starter_site,https://flippa.com/10235786-100-automated-fitness-site-great-profitable-no-exp-needed-must-see,,false,false,http://BestFitnessSpot.com/
,0,,2650,350,01-12-2020,06-04-2018,,hazemoon.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235785-hazemoon-com,,false,false,http://hazemoon.com/
,0,content,94,75,07-20-2019,06-30-2019,food-and-drink,EasyCookingHub.com,,,,auction,07-16-2019,open,"Amazing Cooking & Recipes Site - Best Online Business - Most Popular Niche, No Experience Needed – Top BIN Bonuses - Low BIN!",Fully Automated Cooking Site - Great Profitable - Newbies Friendly - Must See!,starter_site,https://flippa.com/10235779-fully-automated-cooking-site-great-profitable-newbies-friendly-must-see,,false,false,http://EasyCookingHub.com/
,4,,,90,07-30-2019,01-01-0001,,icvr.com,,,,auction,07-16-2019,open,,"Amazing Virtual Reality (VR) Domain Name! ICVR.com ""I see VR"".",domain,https://flippa.com/10235775-icvr-com,,false,false,http://icvr.com/
,0,ecommerce,,799,08-14-2019,05-31-2019,home-and-garden,stylishwhiskers.com,21,,,auction,07-16-2019,open,"Pet supply store, which also offer products for pet lovers, this website is custom made from alidropshipping, so everything is done by their professionals, I also have instagram account for this site."," Custom made website from alidropshipping ",starter_site,https://flippa.com/10235769-custom-made-website-from-alidropshipping,7,false,true,https://stylishwhiskers.com/
,0,ecommerce,850,750,07-23-2019,06-30-2019,design-and-style,bags44.com,,,,auction,07-16-2019,open,"Early Bird Price! 
Buying the Website at early bird price has so many benefits for both sides.",Modern Bags & Luggage Store with Premium Dropshipping Products ,starter_site,https://flippa.com/10235767-modern-bags-luggage-store-with-premium-dropshipping-products,,false,false,http://bags44.com/
,0,saas,1399,499,07-23-2019,03-31-2019,internet,insfol.com,,17,22,auction,07-16-2019,open,Insfol is All in One Insta Marketing Platform. $69.96 Net Revenue As Of Now. ,All in One Instagram Marketing Platform,starter_site,https://flippa.com/10235766-all-in-one-instagram-marketing-platform,,false,false,http://insfol.com/
,0,content,800,200,07-23-2019,06-30-2016,electronics,9to5os.com,953,,,auction,07-16-2019,open,Wordpress blog.,"9to5OS.COM: iOS 10 Jailbreak, Cydia Sources...",established_website,https://flippa.com/10235765-9to5os-com-ios-10-jailbreak-cydia-sources,503,true,true,http://9to5os.com/
,0,content,500,200,07-23-2019,07-31-2012,hobbies-and-games,ThingThingArena4.info,354,1,2,auction,07-16-2019,open,Flash game on one  html page. ,Flash game - Thing Thing Arena 4,established_website,https://flippa.com/10235762-flash-game-thing-thing-arena-4,206,true,true,http://thingthingarena4.info/
,0,content,800,200,07-23-2019,06-30-2014,electronics,GeekyCameras.com,514,2,2,auction,07-16-2019,open,"Wordpress. ""We're here to help you find the the polaroid cameras you need. Not only that, we also review accessories for polaroids!"" The site is suitable for work with the Amazon affiliate program.",Best Unique Cameras - GeekyCameras.com,established_website,https://flippa.com/10235759-best-unique-cameras-geekycameras-com,387,true,true,http://geekycameras.com/
,0,content,800,50,07-23-2019,07-31-2016,health-and-beauty,NutritionOfEnergy.com,84,,,auction,07-16-2019,open,"Wordpress blog. ""Nutrition Of Energy is a website that focuses on guest reviews and comprehensive details about a wide range of health supplements online."" ",Nutrition Of Energy,established_website,https://flippa.com/10235755-nutrition-of-energy,63,true,true,http://nutritionofenergy.com/
,0,ecommerce,,30000,08-15-2019,01-31-2019,design-and-style,urbaneyewearco.com,0,5459,11968,auction,07-16-2019,open,"Women's Fashion Sunglasses - Dropshipping Store. 

Selling close to 1,000 pair of sunglasses per month with an email list with over 15,000 brand ambassadors!",e-Commerce / Design and Style,established_website,https://flippa.com/10235753-e-commerce-design-and-style,0,false,false,http://www.urbaneyewearco.com/
,0,content,150,65,07-23-2019,03-31-2019,entertainment,trendnuz.com,,,,auction,07-16-2019,open," TrendNuz  ( Trend News) 100% automated real-time, high impact, multimedia & news ! - Newbie Friendly :)","News,viral content,travel,money,celebrities & more",starter_site,https://flippa.com/10235751-news-viral-content-travel-money-celebrities-more,,false,false,https://www.trendnuz.com/
,3,saas,6000,6000,07-18-2019,06-30-2015,education,getschoolsmart.com,38,0,0,auction,07-16-2019,completed,"SchoolSmart makes Parents-Teachers Conference Scheduling a breeze. School admins, teachers and parents all love it! 5 Years use by School District client ($3000 p.a. avg. rev)
",SaaS / Education,established_website,https://flippa.com/10235747-saas-education,23,false,true,https://getschoolsmart.com/
0,0,,5000,500,08-15-2019,01-31-2019,travel,TickFlights.com,,,,auction,07-16-2019,open,Travel fare aggregator website/Mobile App and travel metasearch engine.,Flights & Hotels Aggregator App,ios_app,https://flippa.com/10235745-tickflights-com,,false,false,https://itunes.apple.com/us/app/tickflights-com/id1450139303
,0,content,100,75,07-20-2019,02-28-2019,business,RealEstateCobra.com,,,,auction,07-16-2019,open,"Premium Authority Site-High Demand-Lucrative Niche- $1.5k BIN Bonus-QuickTraffic Guide-HI CTR Ads Placement - Start Making Money From Clickbank, Chitika, Adsense, Amazon, CPA etc",REAL ESTATE Blog-HUGE Niche-Big BIZ Opportunity-$1.5K BIN Bonus- NEWBIE Friendly,starter_site,https://flippa.com/10235735-real-estate-blog-huge-niche-big-biz-opportunity-1-5k-bin-bonus-newbie-friendly,,false,false,http://realestatecobra.com/
,0,content,125,75,07-20-2019,06-30-2019,sports-and-outdoor,BestGolfGuru.com,,,,auction,07-16-2019,open,"Premium Authority Site-High Demand-Lucrative Niche- $1.5k BIN Bonus-QuickTraffic Guide-HI CTR Ads Placement - Start Making Money From Clickbank, Chitika, Adsense, Amazon, CPA etc",GOLF TRAINING Blog-Rich People Game-Big BIZ Opp-$1.5K Bonus-NEWBIE Friendly,starter_site,https://flippa.com/10235734-golf-training-blog-rich-people-game-big-biz-opp-1-5k-bonus-newbie-friendly,,false,false,https://bestgolfguru.com/
,0,content,100,75,07-20-2019,07-31-2018,business,ForexVital.com,,,,auction,07-16-2019,open,"Premium Authority Site-High Demand-Lucrative Niche- $1.5k BIN Bonus-QuickTraffic Guide-HI CTR Ads Placement - Start Making Money From Clickbank, Chitika, Adsense, Amazon, CPA etc",FOREX Blog-Hot & Growing BIZ Opportunity-$1.5K BIN Bonus- NEWBIE Friendly,starter_site,https://flippa.com/10235733-forex-blog-hot-growing-biz-opportunity-1-5k-bin-bonus-newbie-friendly,,false,false,http://forexvital.com/
,0,content,,376458,07-15-2029,06-30-2015,business,CONFIDENTIAL,91395,10337,22910,classified,07-16-2019,open,"This web-based OTC leveraged trading industry media publication was founded in 2015 by an industry expert and is a leading source of B2B electronic trading news and research.
",Advertising / Business,established_website,https://flippa.com/10235727-advertising-business,53673,false,true,http://www.flippa.com/businesses/4460
,6,,,110,08-15-2019,01-01-0001,,backupservice.com,,,,auction,07-16-2019,open,,Super Premium & Dictionary Words,domain,https://flippa.com/10235726-backupservice-com,,false,false,http://backupservice.com/
,0,ecommerce,11000,3500,07-31-2019,04-30-2018,business,infinibrand.co,20818,100,1633,auction,07-16-2019,open,Infini Brand was started to accomplish one thing. We wanted to revolutionize societies smoking accessories. We founded the Infini Brand Bullet and Infinilighter.,e-Commerce / Business,established_website,https://flippa.com/10235724-e-commerce-business,4093,false,true,http://infinibrand.co/
1000,23,,1999,225,07-24-2019,05-31-2019,hobbies-and-games,The High Jumper,,672,972,auction,07-16-2019,open,Best investment on game app. Grab the game immediately by bid or BIN,"$970+ Revenue, 1200+ downloads, including iOS source code",android_app,https://flippa.com/10235720-the-high-jumper,,false,false,https://play.google.com/store/apps/details?id=com.pravin.jumperhigh
,0,,8888,1,01-12-2020,07-15-2007,,governmentsurplusproperty.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235711-governmentsurplusproperty-com,,false,false,http://governmentsurplusproperty.com/
,0,,2420,1000,01-12-2020,06-28-2019,,sellout.net,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235707-sellout-net,,false,false,http://sellout.net/
,0,,2420,1000,01-12-2020,07-08-2019,,cbdpens.net,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235701-cbdpens-net,,false,false,http://cbdpens.net/
,0,,3500,1500,01-12-2020,06-19-2019,,mixedbits.com,,,,classified,07-16-2019,open,,,domain,https://flippa.com/10235697-mixedbits-com,,false,false,http://mixedbits.com/
,0,,488888,1,08-06-2019,01-01-0001,,Portfolio of 105 Great Domains,,,,auction,07-16-2019,open,,Ultimate Portfolio of 105 Libra Domains for Sale! ,domain,https://flippa.com/10235691-portfolio-of-105-great-domains,,false,false,http://mylbrwallet.com/
,0,,800,1,07-30-2019,01-01-0001,,TradeStocksFree.com,,,,auction,07-16-2019,open,,High Value Investing & Stock Related Domain! Valued at over $1K+,domain,https://flippa.com/10235689-tradestocksfree-com,,false,false,http://tradestocksfree.com/
,0,,2500,1000,07-30-2019,04-10-2019,,watchxury.com,,,,auction,07-16-2019,open,,Watches and Luxury,domain,https://flippa.com/10235685-watchxury-com,,false,false,http://watchxury.com/
,0,ecommerce,,1000,08-15-2019,09-30-2018,home-and-garden,myurbanhouse.com,0,0,0,auction,07-16-2019,open,My Urban House is a business that specializes in selling home goods and accessories. ,e-Commerce / Home and Garden,established_website,https://flippa.com/10235678-e-commerce-home-and-garden,0,false,false,https://myurbanhouse.com/
0,3,,66,55,07-26-2019,06-30-2019,hobbies-and-games,Hospital Foots Doctor,,,,auction,07-16-2019,open,"The best apps for earn money with admob, because we have the high graphic quality and design!",Hospital foots doctor,android_app,https://flippa.com/10235676-hospital-foots-doctor,,false,false,https://play.google.com/store/apps/details?id=com.doctor.hospitalfoots
,0,domain,,1,08-15-2019,01-01-0001,,dummyclown.com,,,,auction,07-16-2019,open,,DUMMYCLOWN.COM   two words domain name. ,domain,https://flippa.com/10235674-dummyclown-com,,false,false,http://dummyclown.com/
,0,content,300,300,07-15-2029,09-30-2014,health-and-beauty,wisewifesoaps.com,2513,,,classified,07-16-2019,open,"This content rich, SEO optimized wellness website has over 140 posts about essential oils, natural living, and DIY projects, making it an excellent investment opportunity.",Living Simply for the Better,established_website,https://flippa.com/10235673-living-simply-for-the-better,1736,false,true,http://wisewifesoaps.com/
,0,ecommerce,10000,500,08-15-2019,01-31-2019,lifestyle,joyfulbuys.com,4325,209,881,auction,07-16-2019,open,General store dropshipping business with proven sales.,e-Commerce / Lifestyle,established_website,https://flippa.com/10235670-e-commerce-lifestyle,2415,false,true,http://joyfulbuys.com/
,0,ecommerce,13000,300,08-15-2019,06-30-2014,health-and-beauty,stopsnoring.com,0,172,175,auction,07-16-2019,open,This is an affiliate website for snoring appliances. ,e-Commerce / Health and Beauty,established_website,https://flippa.com/10235669-e-commerce-health-and-beauty,0,false,false,http://stopsnoring.com/
,0,services,10000,8999,07-30-2019,01-31-2013,hobbies-and-games,proify.com,7871,0,0,auction,07-16-2019,open,"Proify is an annual, international photography competition for amateur, enthusiast & professional photographers alike. The Proify Awards are dedicated to shining a spotlight on undiscovered talent. ","Photo Competition Site | Premium URL, 5 Year Established Website, No Reserve",established_website,https://flippa.com/10235668-photo-competition-site-premium-url-5-year-established-website-no-reserve,2840,false,true,http://www.proify.com/
,0,,,200,07-15-2029,07-15-2019,,swiftblack.com,,,,classified,07-16-2019,open,,swiftblack - brandable cool domain name,domain,https://flippa.com/10235659-swiftblack-com,,false,false,http://swiftblack.com/
,4,,,100,08-15-2019,01-01-0001,,Stardate.com,,,,auction,07-16-2019,open,,Attention Star Trek Fans --- Stardate.com is for sale!,domain,https://flippa.com/10235658-stardate-com,,false,false,http://stardate.com/
,0,ecommerce,3000,700,07-30-2019,06-30-2017,design-and-style,modern-dapper.com,34,,,auction,07-16-2019,open,"Modern + Dapper is a Shopify store specializing in LGBT androgynous fashion, catering to queer youth. Stylishly curated and beautifully designed store, in a very popular & growing niche",Androgynous LGBT Fashion Site: Modern + Dapper,established_website,https://flippa.com/10235656-androgynous-lgbt-fashion-site-modern-dapper,27,false,true,http://modern-dapper.com/
,0,,,800,07-30-2019,11-15-2018,,houstongrocerydelivery.com,,,,auction,07-16-2019,open,,Online Grocery Delivery Domain Deal [HUGE PROFIT POTENTIAL] ,domain,https://flippa.com/10235650-houstongrocerydelivery-com,,false,false,http://houstongrocerydelivery.com/
,0,services,2500,1,07-20-2019,02-28-2018,internet,ZonePaid.com,,,,auction,07-15-2019,open,A platform to Download 113 Million .Com domains that has been registered in past years. Make money on each purchase of the database via paypal. Database price $99,Download 113 Million .Com domain database [ ZoneFile ].,established_website,https://flippa.com/10235639-download-113-million-com-domain-database-zonefile,,false,false,http://ZonePaid.com/
0,1,,149,1,07-24-2019,06-30-2019,hobbies-and-games,Star Shielder - A Thrilling Casual Game!,,,,auction,07-17-2019,open,All 16 APPS are hyper-casual games that are sure to pull in HUGE PROFIT on the Google Play store! FREE ADMOB INTEGRATION TO BIN BIDDER!,16 CASUAL GAMES - Great additions to your portfolio! FREE ADMOB INTEGRATION!,android_app,https://flippa.com/10235638-star-shielder-a-thrilling-casual-game,,false,false,https://play.google.com/store/apps/details?id=com.digitalnode.starshielder
,0,content,,300,07-15-2029,06-30-2018,health-and-beauty,naturalmindedmom.com,0,,,classified,07-16-2019,open,"SEO optimized content blog discussing natural living, DIYs, and aromatherapy. Fully integrated with Google Adsense and other affiliate revenue channels. Facebook following : 4k+ . Facebook group: 400+",Simply Natural Living,established_website,https://flippa.com/10235637-simply-natural-living,0,false,true,http://naturalmindedmom.com/
,0,,499,200,01-11-2020,06-10-1999,,internetski.com,,,,classified,07-15-2019,open,,,domain,https://flippa.com/10235625-internetski-com,,false,false,http://internetski.com/
,0,,1900,1000,01-11-2020,06-10-2009,,markbuy.com,,,,classified,07-15-2019,open,,,domain,https://flippa.com/10235624-markbuy-com,,false,false,http://markbuy.com/
,0,,1900,1000,01-11-2020,06-07-2004,,filmpr.com,,,,classified,07-15-2019,open,,,domain,https://flippa.com/10235623-filmpr-com,,false,false,http://filmpr.com/
,0,,899,500,01-11-2020,06-10-2017,,zyrux.com,,,,classified,07-15-2019,open,,,domain,https://flippa.com/10235626-zyrux-com,,false,false,http://zyrux.com/
,0,content,169,109,07-15-2029,06-30-2019,lifestyle,RelationshipDiary.com,,,,classified,07-15-2019,open,This Website is Specially Designed For Newbies. No need to Update Fully Automatic . Great opportunity to money from Adsense/Amazon/clickbank. No Maintain & Exp.Required,12 Y/O Domain|Dating & Relationship Tips Site| with 8 sites at BIN ONLY FOR $169,starter_site,https://flippa.com/10235619-12-y-o-domain-dating-relationship-tips-site-with-8-sites-at-bin-only-for-169,,false,false,http://relationshipdiary.com/
,0,,900,500,07-16-2029,07-15-2019,,vlogguys.com,,,,classified,07-16-2019,open,,sitedomain,domain,https://flippa.com/10235618-vlogguys-com,,false,false,http://vlogguys.com/
,1,ecommerce,4200,50,07-21-2019,01-31-2017,health-and-beauty,beautydealz.net,,-116,7646,auction,07-15-2019,open,"Hot Viral Beauty/Hair/Makeup Store with $93,430.76 sales in 1 year, 1,677 orders + automated adsense contest funnel. best month was. $3.5k Profit
Tons of Viral videos already uploaded ready to Market","Hot Viral Beauty/Hair/Makeup Store with $93,430.76 sales in 1.5 year,",established_website,https://flippa.com/10235617-hot-viral-beauty-hair-makeup-store-with-93-430-76-sales-in-1-5-year,,true,false,http://www.beautydealz.net/
,0,ecommerce,15000,12000,07-20-2019,01-31-2019,health-and-beauty,shopthara.com,179819,21718,100325,auction,07-16-2019,open,This is a niche store with a beautiful build out coming with massive amounts of data which has grossed over half a million dollars in a 5-month span with very generous profits.,e-Commerce / Health and Beauty,established_website,https://flippa.com/10235616-e-commerce-health-and-beauty,76344,false,true,http://shopthara.com/
,1,services,5500,100,07-18-2019,02-28-2018,internet,VideoPaid.com,,,,auction,07-15-2019,completed,videopaid.com,videopaid.com,established_website,https://flippa.com/10235612-videopaid-com,,false,false,http://videopaid.com/
,0,,,35,07-30-2019,07-15-2019,,signaturesmilenewyork.com,,,,auction,07-16-2019,open,,A catchy name for your New York business,domain,https://flippa.com/10235610-signaturesmilenewyork-com,,false,false,http://signaturesmilenewyork.com/
